Intensity,R,G,B
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0003098113542869263,0,0,0.0003098113542869263
0.001558420605796182,0,0,0.001558420605796182
0.002350644432014451,0,0,0.002350644432014451
0.004044487863722246,0,0,0.004044487863722246
0.005261646522046859,0,0,0.005261646522046859
0.006935105449475745,0,0,0.006935105449475745
0.007856910435410244,0,0,0.007856910435410244
0.009150085193541047,0,0,0.009150085193541047
0.010003655761356686,0,0,0.010003655761356686
0.011335395742486737,0,0,0.011335395742486737
0.012230778427607211,0,0,0.012230778427607211
0.012421954015933018,0,0,0.012421954015933018
0.014139511730838217,0,0,0.014139511730838217
0.014986377926957742,0,0,0.014986377926957742
0.016788019469719667,0,0,0.016788019469719667
0.01707471209810725,0,0,0.01707471209810725
0.018704268882749966,0,0,0.018704268882749966
0.018989544400995373,0,0,0.018989544400995373
0.020658422454471997,0,0,0.020658422454471997
0.021263223593385824,0,0,0.021263223593385824
0.022883451464877122,0,0,0.022883451464877122
0.024017959148136453,0,0,0.024017959148136453
0.025052205337067424,0,0,0.025052205337067424
0.02542055546120578,0,0,0.02542055546120578
0.026367984294106722,0,0,0.026367984294106722
0.026982293503805294,0,0,0.026982293503805294
0.027721793846088666,0,0,0.027721793846088666
0.028769057939880716,0,0,0.028769057939880716
0.030163927008028335,0,0,0.030163927008028335
0.031543701908156446,0,0,0.031543701908156446
0.032690684559274735,0,0,0.032690684559274735
0.03399638454850584,0,0,0.03399638454850584
0.035429673897108965,0,0,0.035429673897108965
0.03671552366412148,0,0,0.03671552366412148
0.037550620405903956,0,0,0.037550620405903956
0.03841827890829985,0,0,0.03841827890829985
0.03892203939268074,0,0,0.03892203939268074
0.03934057720182102,0,0,0.03934057720182102
0.039654040120611495,0,0,0.039654040120611495
0.040079649442143345,0,0,0.040079649442143345
0.040197878818821836,0,0,0.040197878818821836
0.040754879245522374,0,0,0.040754879245522374
0.04219366875542274,0,0,0.04219366875542274
0.042389029858032196,0,0,0.042389029858032196
0.04237171561421782,0,0,0.04237171561421782
0.042315749293271865,0,0,0.042315749293271865
0.0419155691129732,0,0,0.0419155691129732
0.041399224634657394,0,0,0.041399224634657394
0.0405576146433729,0,0,0.0405576146433729
0.04010463621437549,0,0,0.04010463621437549
0.04002239499975002,0,0,0.04002239499975002
0.0400247865281011,0,0,0.0400247865281011
0.039594796413743416,0,0,0.039594796413743416
