Intensity,R,G,B
0,0,0,0.024369052168712088
0,0,0,0.026448255420142577
0,0,0,0.02925108041227366
0,0,0,0.031045624623347673
0,0,0,0.033615284205798734
0,0,0,0.035233105715845356
0,0,0,0.03745907122176058
0,0,0,0.03998991124103135
0,0,0,0.04348893667627987
0,0,0,0.046602183676837855
0,0,0,0.048683537398310855
0,0,0,0.051029701588844525
0,0,0,0.05406849856474222
0,0,0,0.056813380792493665
0,0,0,0.06147563684386717
0,0,0,0.06442819163575988
0,0,0,0.06820831934133391
0,0,0,0.07283232838093842
0,0,0,0.07569803725620627
0,0,0,0.07881407153223481
0,0,0,0.08111920067274225
0,0,0,0.08378224877636078
0,0,0,0.08695313818070705
0,0,0,0.09019625505844428
0,0,0,0.09409223257827734
0,0,0,0.09708740999215694
0,0,0,0.10026004723349467
0,0,0,0.10468010995446288
0,0,0,0.10881767167861835
0.0012410706554991102,0,0,0.11257484636883687
0.003753480825168992,0,0,0.11507840893841827
0.007100737599458645,0,0,0.11810272830947856
0.010972657259148005,0,0,0.12230200917244152
0.01353526811332692,0,0,0.12598384143781266
0.017339701365805454,0,0,0.1300360074927685
0.02149639664728145,0,0,0.13352470896756458
0.02660008111666104,0,0,0.13774363342809653
0.03425041739581816,0,0,0.14359348308924882
0.03983092785645034,0,0,0.14795744853771553
0.043496557894087046,0,0,0.1518390142518248
0.04699693597748525,0,0,0.15538243224279955
0.049107844288578506,0,0,0.15839384085864028
0.050995725361603655,0,0,0.16207374552774112
0.053163904230564385,0,0,0.16503295974925491
0.05807944898976966,0,0,0.16960344810500966
0.06260666847748092,0,0,0.1730114461815287
0.06431422151147784,0,0,0.17589573002729292
0.06821152879685521,0,0,0.17985939431333386
0.073076133198994,0,0,0.18436124711184515
0.07912485986220186,0,0,0.18919785256293176
0.08458216922563869,0,0,0.19369077351672473
0.08826842887717548,0,0,0.19678866776237788
0.093080732203776,0,0,0.20119840528495275
0.09609519065923752,0,0,0.20442520614253767
0.09846286077125752,0,0,0.2077616884642458
0.10048531518217116,0,0,0.2098637712759557
0.10393771738115695,0,0,0.21282070786998686
0.10743632866127553,0,0,0.2165006949519192
0.10976967465843518,0,0,0.2192498781532372
0.1128578156854676,0,0,0.22248842838177374
0.11568844245396348,0,0,0.22496072734668632
0.1183789513582818,0,0,0.22746101284910242
0.12343340167518507,0,0,0.23144932735534432
0.12695419360116236,0,0,0.2342932778745532
0.1302501318536631,0,0,0.23721761692333793
0.13386166892321932,0,0,0.24004614138506403
0.13430097082229056,0,0,0.24146752689395612
0.13584114345528037,0,0,0.24355625073243142
0.13830493168585148,0,0,0.24542724975707464
0.14018990789430133,0,0,0.24744936376689589
0.1415064904440452,0,0,0.24869516551593196
0.14356043141696342,0,0,0.2502890312842494
0.14612691176027034,0,0,0.25235893865500825
0.1479088847185094,0,0,0.25421252293965024
0.1483612986094972,0,0,0.2556119068820033
0.1476243828451487,0,0,0.256180012130705
0.1493376414455692,0,0,0.25734222794855477
0.15083938723304305,0,0,0.25902266198206225
0.15150868165233355,0,0,0.2595029443945185
0.1524553775545493,0,0,0.2605328222424433
0.1547232763612258,0,0,0.261567283805881
0.15515847626286317,0,0,0.26244151414916095
0.155109713431885,0,0,0.26267369864811446
0.15505864412050835,0,0,0.26274816841533266
0.15509004721795716,0,0,0.2627442222694721
0.15466125505981793,0,0,0.2624233711074538
0.1540348915076101,0,0,0.2620400123243625
0.15277396403589324,0,0,0.2613406365764821
0.15225454338554698,0,0,0.26042041682465356
0.1520323044946914,0,0,0.26033691556725236
0.15224173185030115,0,0,0.2597643186581062
0.15244020666592753,0,0,0.2592703805764921
0.1521171445133807,0,0,0.25790471535975756
0.15102008773791803,0,0,0.2561964828180814
0.14832200827018482,0,0,0.25396170761281467
0.14464784781392398,0,0,0.2515141168461464
0.14179972144128195,0,0,0.24927734453172448
0.13956522581962416,0,0,0.24673144823286447
0.13919416481970004,0,0,0.2448254232758981
0.14035806022767167,0,0,0.24398610632557755
0.14051397484311073,0,0,0.24295426297554498
0.13890817477711137,0,0,0.24029217126224323
0.13656647793856663,0,0,0.23731808645385594
0.1361265740698318,0,0,0.23492769038196187
0.13490789920153407,0,0,0.23274200909980863
0.13437198635492986,0,0,0.23072048006798968
0.1328522869789957,0,0,0.22860697245749265
0.1304195882623307,0,0,0.2251193339381317
0.1296683270002354,0,0,0.22255653564937372
0.1264305185303266,0,0,0.21881547998929488
0.12241961970145732,0,0,0.21571501779727775
0.11759608488349838,0,0,0.21151750090313773
0.11149787513537829,0,0,0.20641675137192766
0.10785350458943821,0,0,0.2027045237631117
0.1042742450550137,0,0,0.19969221347565116
0.0994813653953796,0,0,0.19627043161234822
0.09371750438260668,0,0,0.19246564719567982
0.08643768295302878,0,0,0.18695898920786158
0.08196645893488136,0,0,0.1832781456546476
0.07861828415552025,0,0,0.18013149111803795
0.07541741494847665,0,0,0.17743641711744748
0.0734695696824304,0,0,0.17499671732449232
0.06744686487618456,0,0,0.17094798247437126
0.0634902986940894,0,0,0.16789393298140795
0.059370511002210524,0,0,0.16534637401125707
0.05571351523352924,0,0,0.16281163106227176
0.05210131063672174,0,0,0.1603158922468465
0.04647036664338694,0,0,0.15725920504591956
0.040847392180053066,0,0,0.15429124205727612
0.03719452553673125,0,0,0.15201125157402423
0.03664318505148123,0,0,0.1511572892691152
0.0365561900009404,0,0,0.15050914571149482
0.03568707341385696,0,0,0.1492125293810116
0.03453155804905256,0,0,0.14757458922921463
0.03205475605984026,0,0,0.1453130725118964
0.029952108889529094,0,0,0.14342973040101809
0.027357556594946597,0,0,0.1409312024989246
0.024106411447375686,0,0,0.13886914508485082
0.023109534140260013,0,0,0.13756012164754022
0.023057587334613938,0,0,0.13679618970586926
0.02240977456578308,0,0,0.13585637576739773
0.021237584134841003,0,0,0.1345144986819689
0.01852589063962845,0,0,0.1325821225602497
0.015875552537325643,0,0,0.13060828205601316
0.01439500175474323,0,0,0.12901421427507437
0.014650442257172436,0,0,0.12866966812057107
0.01458514480582368,0,0,0.1277496891094127
0.012909285042529861,0,0,0.12646528380086985
0.01210221623618446,0,0,0.12539633501859548
0.00992605759541687,0,0,0.12402164191834242
0.009189558736545644,0,0,0.12335981418496689
0.009402004280204879,0,0,0.12292187477764882
0.00994542748740318,0,0,0.12250174727279861
0.009694095617470255,0,0,0.1217611285812854
0.010713332849400514,0,0,0.12187558615328076
0.011882209996254611,0,0,0.12179800508319993
0.014383950312968463,0,0,0.12217641270421453
0.014109516945014222,0,0,0.12171221076990757
0.013010839569891464,0,0,0.12086952874117218
0.010665403655245653,0,0,0.11922396431273585
0.01050198875573588,0,0,0.11884605308729601
0.008932669017171047,0,0,0.11784082904638904
0.006303872774692076,0,0,0.11611597633509246
0.006305934088589316,0,0,0.11562467608385957
0.0064277235210838946,0,0,0.11526115023340461
0.005932173098864291,0,0,0.11474373847959979
0.004052829002596681,0,0,0.1135049443007018
0.002926864935901663,0,0,0.11260810454595233
0.003360608446836444,0,0,0.11245763873370118
0.004532679052820121,0,0,0.11256587891440656
0.00680891611162826,0,0,0.11276708540165159
0.007504651140832541,0,0,0.11207022235383429
0.0076942710925748115,0,0,0.11135531962126594
0.008953641573256843,0,0,0.11116195014610653
0.010527246333729368,0,0,0.11110311915797913
0.009271005097149787,0,0,0.11017114799531713
