Intensity,R,G,B
0,0,0.00006985500088384176,0.002131350022400544
0,0,0.00007347997528359235,0.003587360635902672
0,0,0.00007799896405163656,0.002834076462296657
0,0,0.00008738843607972947,0.0020556397009612454
0,0,0.00006028828429645059,0.0015051176159862727
0,0,0.00010868410848586361,0.002331933536890006
0,0,0.000029253582865310324,0.002660544723218035
0,0,0.0001946781268089812,0.0020978112863332607
0,0,0.00011020213869528057,0.002857622325768968
0,0,0.0000158760128280559,0.0028436904370478765
0.00014402619902621067,0,0.00011174775739558708,0.003799163244282717
0.0016411656205226194,0,0.00008557283340403774,0.0043913081568303786
0.004477683430171936,0,0,0.0056727635268526075
0.0025924385409187914,0,0.00010238696210522515,0.004337377356932279
0.00012570506765995776,0,0.000009960887291759129,0.003119141367966028
0.00042098708582014727,0,0.00006936864126967427,0.0032260357757504902
0.0001774062729220094,0,0.00005256805378633762,0.0032011513840548046
0.002785363704432574,0,0.00008884105243976137,0.004353055743110828
0.0034073754272987908,0,0.00008791343033691759,0.004396958831056039
0.00006083037530707491,0,0.00004003616910638137,0.0025566130107407374
0.0015823281424008906,0,0.00008638659098717853,0.003350677832606057
0.0041522716619087005,0,0.00015221944122422002,0.004445972984045855
0.005548016124342928,0.00013780563168817872,0.00010875939312847568,0.005301451099526268
0.008157258360249324,0.0006012825831737401,0.00020187810706282595,0.007354097670012761
0.007978851897243372,0,0.00010144353360918726,0.00810543715929335
0.00725443118987075,0,0.00003743962197765913,0.00788596605796011
0.006953657964048059,0,0.0000516194162818946,0.007887245478886102
0.00844855130935504,0,0.00005713531958982853,0.009089539533585576
0.00862767066871871,0,0.00010950915803187911,0.008680602987879815
0.004055646496333991,0,0.00005529734180995642,0.006033984994954757
0.0030003345495937667,0,0.0000700120976606224,0.005281695573207387
0.0044214121791250754,0,0.0001456314731233481,0.006039633807207154
0.004125976223394549,0,0.000026762545694824884,0.006098558293283811
0.0058763930110036985,0,0.00010023396891922088,0.0066450313505154075
0.006126726043346915,0,0.00004649968523726198,0.0065001890580764915
0.0067341635073912345,0,0.00008847853724753326,0.0067881115935940275
0.006508969018086702,0,0.00015167329447305183,0.006487881937688851
0.006217434673232297,0,0.00004131020713058746,0.0061868968685013515
0.006371408207974064,0.00018883913735212587,0.00005929997069432939,0.006123269099927605
0.006348050636333681,0.00008083737183121192,0.000010779335607353173,0.006256433928895119
0.008350986270005113,0.0002763120104930586,0.000048933269231329024,0.008025740990280718
0.007823759216081999,0.0001430790475410379,0,0.007684309989534354
0.0068692182806225355,0,0,0.006973263803882614
0.008999372845044519,0.000968906359432177,0.00003375715056480491,0.007996709335047543
0.009799719953001385,0.0011723988525237233,0.00003882890029126853,0.008588492200186409
0.00965380897237967,0.0011129460171127037,0.0000771079843131685,0.008463754970953797
0.00903676010431545,0.0007428471507192058,0.00006790521511563428,0.008226007738480617
0.0076584816164413025,0.0004361370689084515,0.00004634193128791124,0.007176002616244934
0.007602063159460513,0.00006675882687579016,0.00003820914662655486,0.0074970951859581695
0.006666082154431249,0,0.000024130408412970287,0.007096875331272984
0.008838251914070977,0.0004693967626654208,0.00001329749739426183,0.008355557654011282
0.009245043192786288,0.0011101910024319192,0.00001845532289431516,0.008116396867460064
0.010337475017297912,0.0024105395305447502,0.000010172598206475468,0.007916762888546681
0.012205278102685686,0.003211799357652083,0.00007942211421273232,0.008914056630820889
0.011408217512025004,0.0028273765362186037,0.00002154868576097965,0.008559292290045442
0.010041444839705115,0.00218098850478754,0.000029006335192096748,0.007831449999725477
0.0086864085377642,0.0015554966601152784,0.00008182422912209877,0.0070490876485268215
0.008198850275241441,0.001028666862781781,0.0000424350979874153,0.007127748314472247
0.008237357753625017,0.001118966802905158,0.000037116322142564836,0.007081274628577286
0.008707234076397598,0.0015260119463400348,0.000010497119387348225,0.0071707250106702244
0.009666162023928941,0.0016001368736215105,0.000020658545009994367,0.008045366605297444
0.007984901191524445,0.0007310648350862398,0.00003536862277483088,0.007218467733663393
0.006954653390133604,0.0003571161151642577,0.0000442427600326078,0.006553294514936737
0.006639097334025901,0.0004694643944749624,0.00003175375372789656,0.00613787918582304
0.008406557617084379,0.0017721443276894205,0.000004209058666269183,0.006630204230728683
0.010643393760814544,0.003356721352437725,0.00002387655308135397,0.007262795855295455
0.009813903438363927,0.0029028006239046403,0.000049361718271646835,0.006861741096187642
