Intensity,R,G,B
0,0,0.014309029249034884,0
0,0,0.014348422619698164,0.00024475934117786785
0,0,0.01504692399919455,0.0008420777574296573
0,0,0.015355763517173956,0
0,0,0.01609031208415569,0
0,0,0.016728964822130005,0
0,0,0.015288451950609839,0
0,0,0.017050036710742816,0
0,0,0.016948410993631844,0
0,0,0.016019577939879102,0
0,0,0.017355753217805497,0.00038799481998709473
0,0,0.01701914334195287,0.0003676604699312837
0,0,0.016940174164642843,0.001186602961283919
0,0,0.016361814692131632,0.0002381642810028936
0,0,0.016058515743544426,0.00016719288765867577
0,0,0.016556207590092877,0.00013582048627225687
0,0,0.015854111526081894,0
0,0,0.016024485568153234,0
0,0,0.01717741023311785,0.0004081679359479694
0,0,0.01657306652323883,0.0012315449384058229
0,0,0.01745072576125717,0.001498117395004668
0,0,0.017285973857601007,0.0031044190508393334
0,0,0.017327282360426906,0.004654927968202851
0,0,0.017542997083802588,0.004341055682575791
0,0,0.016507204649332405,0.004066113785985554
0,0,0.016345364121995547,0.0036541866869248436
0,0,0.015478009281837077,0.0035644531869072765
0,0,0.01531152256561173,0.0031818027898498913
0,0,0.016207519621722302,0.0034664829662672363
0,0,0.015983791050046794,0.0026568730759171898
0,0,0.01599862933273374,0.002759298023608095
0,0,0.017155727680294254,0.003735198694966191
0,0,0.01713165990685244,0.003562301978266281
0,0,0.015784037535413464,0.0032151233998835085
0,0,0.016502222321898186,0.004973879357713738
0,0,0.015915656929063292,0.004541186791008928
0,0,0.01557057308198938,0.004686363813156302
0,0,0.015944517309303036,0.004775310075728421
0,0,0.01536542691909899,0.004161564120940271
0,0,0.016015056670487696,0.0041855838255647655
0,0,0.015476559856472751,0.0050248559118692415
0,0,0.015682133031291297,0.005180506172737118
0,0,0.01573463300688118,0.004159516546813614
0,0,0.01573183039359007,0.004869973545258338
0,0,0.016278470865923624,0.00624366499763606
0,0,0.0161192996929757,0.00520943227240931
0,0,0.015874472292034966,0.003947824055823161
0,0,0.015679682153852625,0.0039330381556151525
0,0,0.01604942425268732,0.004116024467043431
0,0,0.015807769429750373,0.005023598917958824
0,0,0.015131232246967198,0.005411609868044467
0,0,0.015071308618891022,0.005137785153316268
