Intensity,R,G,B
0.03862583432024782,0,0,0.03862583432024782
0.03978310755356737,0,0,0.03978310755356737
0.041330431919513,0,0,0.041330431919513
0.04289302864433687,0,0,0.04289302864433687
0.044195985152689035,0,0,0.044195985152689035
0.0457786758117677,0,0,0.0457786758117677
0.04736543943482368,0,0,0.04736543943482368
0.04960214891283433,0,0,0.04960214891283433
0.05173938874056829,0,0,0.05173938874056829
0.05344625560151909,0,0,0.05344625560151909
0.05536850535553983,0,0,0.05536850535553983
0.057112456077990724,0,0,0.057112456077990724
0.059582302472671225,0,0,0.059582302472671225
0.061401255036131044,0,0,0.061401255036131044
0.06348999241208032,0,0,0.06348999241208032
0.06541664769321873,0,0,0.06541664769321873
0.06736276538092487,0,0,0.06736276538092487
0.06990724545449514,0,0,0.06990724545449514
0.07193152294139504,0,0,0.07193152294139504
0.0740993708679828,0,0,0.0740993708679828
0.07552095264027966,0,0,0.07552095264027966
0.07774070407137887,0,0,0.07774070407137887
0.08042245318297084,0,0,0.08042245318297084
0.08306015600301397,0,0,0.08306015600301397
0.08485249386013377,0,0,0.08485249386013377
0.08768186842994796,0,0,0.08768186842994796
0.08917263243325459,0,0,0.08917263243325459
0.09148509348489484,0,0,0.09148509348489484
0.09304263902435467,0,0,0.09304263902435467
0.09533034639281217,0,0,0.09533034639281217
0.0964321855867644,0,0,0.0964321855867644
0.0982671035266402,0.000023585435432062713,0.000031447247242750286,0.09821207084396538
0.10098736292646043,0.00003762438509400481,0.00004829378909596385,0.10090144475227042
0.10369846794487189,0.000001965452952671893,0.000005334800871537995,0.10369116769104769
0.10588377396777947,0,0,0.10588377396777947
0.10779394035877296,0,0,0.10779394035877296
0.11044076407722629,0,0,0.11044076407722629
0.1130354364418907,0,0,0.1130354364418907
0.11581524925359575,0,0,0.11581524925359575
0.11817386546389219,0,0,0.11817386546389219
0.12057834078797029,0,0,0.12057834078797029
0.12165133875621557,0,0,0.12165133875621557
0.12330420553153844,0,0,0.12330420553153844
0.12428506494107606,0,2.7987763749688635e-7,0.12428478506343855
0.12544375995602602,0,0,0.12544375995602602
0.12611036992406555,0,0,0.12611036992406555
0.12713293538240883,0,0,0.12713293538240883
0.12817076316054626,0,0,0.12817076316054626
0.12921292324548245,0,0,0.12921292324548245
0.13015704140070483,0,0,0.13015704140070483
0.13105022840828606,0,0,0.13105022840828606
0.13183026696549704,0,0,0.13183026696549704
0.13251668604816647,0,0,0.13251668604816647
0.13270162710698222,0,0,0.13270162710698222
0.13299392905849,0,0,0.13299392905849
0.13350469923754332,0,0,0.13350469923754332
0.1340091416304162,0,0,0.1340091416304162
0.13473371931542183,0,0,0.13473371931542183
0.13520495040909639,0,0,0.13520495040909639
0.13605508662088736,0,0,0.13605508662088736
0.13615037416283643,0,0,0.13615037416283643
0.1364203700890685,0,0,0.1364203700890685
0.13589011022227185,0,0,0.13589011022227185
0.13566285279130924,0,0,0.13566285279130924
0.13570841138941558,0,0,0.13570841138941558
0.13584723354614123,0,0,0.13584723354614123
0.13556956472051146,0,0,0.13556956472051146
0.13530688088317963,0,0,0.13530688088317963
0.13507855270636512,0,0,0.13507855270636512
0.13431697648777957,0,0,0.13431697648777957
0.13384676086975858,0,0,0.13384676086975858
0.13368166848273805,0,0,0.13368166848273805
0.13231414119663815,0,0,0.13231414119663815
0.13132090231711072,0,0,0.13132090231711072
0.1299301134649703,0,0,0.1299301134649703
0.12904347053940146,0,0,0.12904347053940146
0.1281225954524591,0,0,0.1281225954524591
0.12663728128011886,0,0,0.12663728128011886
0.12569957520469235,0,0,0.12569957520469235
0.12465677372040115,0,0,0.12465677372040115
0.12380131638420835,0,0,0.12380131638420835
0.1223945395561665,0,0,0.1223945395561665
0.12045945088894536,0,0,0.12045945088894536
0.11828160606374721,0,0,0.11828160606374721
0.11562056193723524,0,0,0.11562056193723524
0.11368236094723178,0,0,0.11368236094723178
0.11127843956847372,0,0,0.11127843956847372
0.10830489889118655,0,0,0.10830489889118655
0.10593621709152684,0,0,0.10593621709152684
0.10312210395747223,0,0,0.10312210395747223
0.10133495092210809,0,0,0.10133495092210809
0.0993511117185264,0,0,0.0993511117185264
0.09684188523629483,0,0,0.09684188523629483
0.0948799010781245,0,0,0.0948799010781245
0.09284854278403942,0,0,0.09284854278403942
0.09105413723650624,0,0,0.09105413723650624
0.0896045822726888,0,0,0.0896045822726888
0.0870912725042915,0,0,0.0870912725042915
0.08465737057688838,0,0,0.08465737057688838
0.08220521256937147,0,0,0.08220521256937147
0.08026569943194573,0,0,0.08026569943194573
0.07835818646457143,0,0,0.07835818646457143
0.07579535698810236,0,0,0.07579535698810236
0.0735761339721539,0,0,0.0735761339721539
0.07099452572737835,0,0,0.07099452572737835
0.06915280118534878,0,0,0.06915280118534878
0.06685864070008729,0,0,0.06685864070008729
0.0642455513391118,0,0,0.0642455513391118
0.0621370188724058,0,0.00000451299177507249,0.06213250588063074
0.05986096726600526,0,0.00003773584115157774,0.05982323142485374
0.05820599890441469,0,0.00010411376888074438,0.05810188513553388
0.056598332850305966,0,0.0002638264961192877,0.05633450635418674
0.05439077340649118,0,0.0005395774111191028,0.05385119599537208
0.052667479975419484,0,0.0008867063771518188,0.05178077359826766
0.05067055137837573,0,0.0012801008731696182,0.04939045050520624
0.04902451526098339,0,0.0015734921793933148,0.047451023081590105
0.04711800248941472,0,0.0020317930317250476,0.04508620945768971
0.044708726574489155,0,0.0025483809353992965,0.04216034563909005
0.04321745493579465,0,0.0031956236608993043,0.040021831274895336
