Intensity,R,G,B
0,0,0.008072735539735785,0
0,0,0.007680012737327406,0
0,0,0.008342428206634394,0
0,0,0.008930407671457197,0
0,0,0.008784524947867632,0
0,0,0.009754944676233432,0
0,0,0.008827314410989774,0
0,0,0.00996242919585909,0
0,0,0.009812836299909991,0
0,0,0.008969786813054844,0
0,0,0.009762765296346856,0
0,0,0.009196118687937821,0
0,0,0.009469158275619699,0
0,0,0.009183683647986725,0
0,0,0.008639977464691334,0
0,0,0.009259936078232882,0
0,0,0.00855137716436522,0
0,0,0.009013680580148271,0
0,0,0.009876766520716562,0
0,0,0.009239878359880566,0
0,0,0.009813948931284901,0
0,0,0.009691255732718836,0
0,0,0.00996705299543849,0
0,0,0.01075905914507003,0
0,0,0.00915099754584083,0
0,0,0.009490475630226744,0
0,0,0.008375946761354995,0
0,0,0.008395332601033657,0
0,0,0.008850467246072071,0
0,0,0.008465604193671957,0
0,0,0.008811481156011946,0
0,0,0.009533533840541225,0
0,0,0.00966646368478355,0
0,0,0.00941715559409327,0
0,0,0.009027002004420134,0
0,0,0.008948156255213923,0
0,0,0.008073338264186072,0
0,0,0.008619919764194212,0
0,0,0.008308327187557949,0
0,0,0.008440038028147447,0
0,0,0.008690893441218558,0
0,0,0.00801859040023439,0
0,0,0.008363944999387392,0
0,0,0.008691868022314484,0
0,0,0.008557507237679068,0
0,0,0.00868309984333933,0
0,0,0.008303016055224363,0
0,0,0.008415950622271816,0
0,0,0.00890367293423662,0
0,0,0.008343610024267898,0
0,0,0.008289868326459953,0
0,0,0.007569051871486501,0
0,0,0.008282168423253876,0
0,0,0.008434440827324613,0
0,0,0.008372952362784089,0
0,0,0.008358635375729905,0
0,0,0.007980037997138062,0
0,0,0.008175208461801343,0
0,0,0.007697490819296101,0
0,0,0.007837276227352225,0
0,0,0.007768711241658416,0
0,0,0.007420897474056871,0
0,0,0.007802881978428955,0
0,0,0.007316485582572417,0
0,0,0.006972714528439127,0
0,0,0.007762750864468718,0
0,0,0.0074563873145132575,0
0,0,0.0077071191757482945,0
0,0,0.00717802085453754,0
0,0,0.007185095066717697,0
0,0,0.007438190999372726,0
0,0,0.00729828928241548,0
0,0,0.008316820462901588,0
0,0,0.007959812840576917,0
0,0,0.007580416711953281,0
